region,in_current_catalogue,recommended_candidate,group,regional_rank,taxon_id,common_name,scientific_name,observation_count,proposed_frequency_rarity,current_editorial_rarity,current_prestige,model_version,review_action
mediterranean_europe,no,no,mammals,158,40314,Whiskered Bat,Myotis mystacinus,17,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,159,45836,Eurasian Hamster,Cricetus cricetus,16,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,160,43452,Barbary Macaque,Macaca sylvanus,16,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,161,46486,Iberian Shrew,Sorex granarius,16,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,162,1696537,Wisent,Bos bonasus,15,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,163,1370695,Mediterranean Water Shrew,Neomys milleri,15,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,164,46405,Crowned Shrew,Sorex coronatus,15,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,165,74927,Mountain Long-eared Bat,Plecotus macrobullaris,14,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,166,41421,North Atlantic Bottlenose Whale,Hyperoodon ampullatus,13,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,167,41805,European Mink,Mustela lutreola,13,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,168,41979,Eurasian Lynx,Lynx lynx,12,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,169,245959,Kolombatovic's long-eared bat,Plecotus kolombatovici,12,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,170,40691,Mehely's horseshoe bat,Rhinolophus mehelyi,12,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,171,44277,Cabrera's vole,Microtus cabrerae,11,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,172,210400,Natterer's Bat,Myotis nattereri,11,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,173,74606,Calabria Pine Vole,Microtus brachycercus,10,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,174,46860,Iberian Water Shrew,Neomys anomalus,10,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,175,47041,Pyrenean Desman,Galemys pyrenaicus,9,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,176,1430921,Sicilian Pine Vole,Microtus nebrodensis,8,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,177,40673,Blasius's horseshoe bat,Rhinolophus blasii,8,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,178,520585,Siberian Chipmunk,Eutamias sibiricus,7,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,179,44273,Alpine Pine Vole,Microtus multiplex,7,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,180,74717,Felten's myotis,Myotis punicus,7,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,181,46631,Lesser White-toothed Shrew,Crocidura suaveolens,6,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,182,41464,Pygmy Sperm Whale,Kogia breviceps,6,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,183,1431862,Mediterranean Field Vole,Microtus lavernedii,6,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,184,74070,Western Broad-toothed Field Mouse,Apodemus epimelas,5,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,185,46603,Canarian Shrew,Crocidura canariensis,5,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,186,1431618,Gerbe's Vole,Microtus pyrenaicus,5,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,187,44266,European pine vole,Microtus subterraneus,5,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,188,119405,Domestic Guinea Pig,Cavia porcellus,4,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,189,44296,Thomas's pine vole,Microtus thomasi,4,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,190,44702,Mound-building Mouse,Mus spicilegus,4,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,191,74692,Alcathoe myotis,Myotis alcathoe,4,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,192,46943,Balkan Mole,Talpa stankovici,4,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,193,46260,American Red Squirrel,Tamiasciurus hudsonicus,4,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,194,41478,Grey Whale,Eschrichtius robustus,3,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,195,45936,Five-striped Palm Squirrel,Funambulus pennantii,3,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,196,1596253,Mediterranean hare,Lepus mediterraneus,3,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,197,40418,Canary Big-eared Bat,Plecotus teneriffae,3,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,198,46406,Apennine Shrew,Sorex samniticus,3,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,199,42166,Chital,Axis axis,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,200,121026,Llama,Lama glama,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,201,44262,Günther's Vole,Microtus guentheri,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,202,74612,Liechtenstein’s Pine Vole,Microtus liechtensteini,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,203,1431565,Hovel's Myotis,Myotis hoveli,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,204,852247,Lesser Blind Molerat,Nannospalax leucodon,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,205,852246,Nehring's Blind Molerat,Nannospalax xanthodon,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,206,855311,Mainland Raccoon Dog,Nyctereutes procyonoides,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,207,41702,Harp Seal,Pagophilus groenlandicus,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,208,245958,Gaisler's long-eared bat,Plecotus gaisleri,2,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,209,45592,Cairo Spiny Mouse,Acomys cahirinus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,210,45559,Alpine Field Mouse,Apodemus alpicola,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,211,45554,Broad-toothed Field Mouse,Apodemus mystacinus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,212,1641886,Anatolian Serotine,Cnephaeus anatolicus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,213,46653,Cretan Shrew,Crocidura zimmermanni,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,214,46179,Black-tailed Prairie Dog,Cynomys ludovicianus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,215,45683,Balkan Snow Vole,Dinaromys bogdanovi,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,216,43802,Patagonian Mara,Dolichotis patagonum,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,217,371414,African Wildcat,Felis lybica,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,218,41465,Dwarf Sperm Whale,Kogia sima,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,219,45503,Barbary Striped Grass Mouse,Lemniscomys barbarus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,220,44919,Golden Hamster,Mesocricetus auratus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,221,41407,Gulf Stream Beaked Whale,Mesoplodon europaeus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,222,41411,True's Beaked Whale,Mesoplodon mirus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,223,40308,pond bat,Myotis dasycneme,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,224,1067780,Asian Mouflon,Ovis gmelinii,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,225,74903,Hanak's dwarf bat,Pipistrellus hanaki,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,226,57536,Dusky pipistrelle,Pipistrellus hesperidus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,mammals,227,74930,Sardinian Long-eared Bat,Plecotus sardus,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,reptiles,5,39782,Pond Slider,Trachemys scripta,8413,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,reptiles,67,39830,River Cooter,Pseudemys concinna,761,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,reptiles,96,39824,Florida Red-bellied Cooter,Pseudemys nelsoni,331,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,reptiles,106,39950,Common thread turtle,Mauremys sinensis,246,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,reptiles,107,39847,False Map Turtle,Graptemys pseudogeographica,245,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,reptiles,108,371940,Ouachita Map Turtle,Graptemys ouachitensis,227,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,117,200408,False Smooth Snake,Macroprotodon mauritanicus,157,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,118,73759,Large Whip Snake,Dolichophis jugularis,156,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,119,33607,Gomero Wall Gecko,Tarentola gomerensis,149,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,120,73584,Budak's snake-eyed skink,Ablepharus budaki,144,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,121,37212,Blue-spotted Cylindrical Skink,Chalcides coeruleopunctatus,143,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,122,30901,Meadow Viper,Vipera ursinii,137,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,123,37214,Gran Canaria Skink,Chalcides sexlineatus,135,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,124,97246,African Chameleon,Chamaeleo africanus,134,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,125,36059,Fitzinger's Algyroides,Algyroides fitzingeri,129,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,126,73601,Anatolian Rock Lizard,Anatololacerta anatolica,115,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,127,1223390,East Aegean Green Lizard,Lacerta diplochondrodes,114,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,128,539827,Bridled Skink,Heremites vittatus,108,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,129,73874,Ottoman Viper,Montivipera xanthina,108,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,130,35967,Horvath's Rock Lizard,Iberolacerta horvathi,107,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,131,145894,Peloponnese Slowworm,Anguis cephallonica,103,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,132,34673,European Leaf-toed Gecko,Euleptes europaea,86,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,133,73757,Mosor Rock Lizard,Dinarolacerta mosorensis,83,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,134,73920,Balkan Wall Lizard,Podarcis tauricus,81,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,135,39913,Chinese Pond Turtle,Mauremys reevesii,73,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,136,73830,Galan’s Rock Lizard,Iberolacerta galani,70,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,137,1403187,Spanish Algyroides,Algyroides hidalgoi,63,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,138,39783,Mesoamerican Slider,Trachemys venusta,61,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,139,27038,Asian Racer,Hemorrhois nummifer,58,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,140,37850,Greek Limbless Skink,Ophiomorus punctatissimus,58,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,141,68492,Tropical House Gecko,Hemidactylus mabouia,57,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,142,39883,Sicilian Pond Turtle,Emys trinacris,54,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,reptiles,143,73644,Bedriaga's Rock Lizard,Archaeolacerta bedriagae,53,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
